product_id,month,units_sold,revenue
PROD_00201,2026-May,5.0,2091.7
PROD_00064,2024-September,3.0,6551.76
PROD_00061,2023-August,7.0,7194.259999999999
PROD_00277,2024-January,7.0,6396.95
PROD_00205,2024-January,2.0,821.16
PROD_00046,2025-February,4.0,1250.5
PROD_00269,2026-August,13.0,17144.37
PROD_00163,2023-November,7.0,47739.020000000004
PROD_00021,2023-November,10.0,83983.41999999998
PROD_00249,2023-April,9.0,14614.65
PROD_00206,2025-June,9.0,14223.880000000001
PROD_00104,2026-August,10.0,31015.100000000002
PROD_00107,2026-May,7.0,3760.4399999999996
PROD_00212,2023-November,20.0,17647.18
PROD_00137,2023-September,5.0,1549.46
PROD_00271,2024-June,7.0,3059.8199999999997
PROD_00287,2025-January,2.0,2497.28
PROD_00235,2023-April,17.0,1995.18
PROD_00098,2024-July,11.0,7511.66
PROD_00275,2024-February,6.0,2364.59
PROD_00177,2025-December,4.0,1659.37
PROD_00245,2026-March,4.0,525.48
PROD_00002,2026-July,1.0,6109.93
PROD_00054,2023-July,4.0,23980.32
PROD_00195,2023-November,12.0,7719.76
PROD_00287,2025-September,1.0,1216.48
PROD_00110,2024-December,5.0,2052.8399999999997
PROD_00249,2025-August,13.0,21324.87
PROD_00067,2023-September,6.0,7038.42
PROD_00124,2024-November,7.0,11681.550000000001
PROD_00043,2024-November,4.0,5396.67
PROD_00003,2024-September,3.0,4508.97
PROD_00016,2025-December,9.0,38208.74
PROD_00033,2024-June,5.0,9800.57
PROD_00199,2023-June,7.0,3184.8199999999997
PROD_00216,2023-October,3.0,2048.53
PROD_00146,2024-November,9.0,2675.6400000000003
PROD_00013,2025-May,5.0,2516.15
PROD_00040,2025-July,9.0,4215.9
PROD_00002,2023-February,5.0,30302.199999999997
PROD_00001,2023-February,2.0,2533.52
PROD_00276,2023-January,2.0,2211.88
PROD_00232,2026-July,11.0,16634.27
PROD_00117,2025-April,3.0,612.87
PROD_00099,2024-October,6.0,2826.31
PROD_00274,2024-December,1.0,264.65
PROD_00257,2025-July,14.0,33309.090000000004
PROD_00296,2026-January,17.0,20843.42
PROD_00069,2025-December,6.0,9253.86
PROD_00120,2026-February,5.0,2186.65
PROD_00131,2025-October,12.0,11172.09
PROD_00183,2023-December,10.0,121787.86
PROD_00066,2023-December,4.0,1359.96
PROD_00133,2025-December,1.0,2440.84
PROD_00111,2025-December,1.0,990.99
PROD_00093,2024-February,7.0,3141.26
PROD_00116,2023-August,6.0,7523.49
PROD_00202,2024-June,5.0,8463.75
PROD_00203,2025-February,3.0,2449.96
PROD_00015,2024-December,6.0,3059.52
PROD_00180,2025-April,4.0,1922.89
PROD_00158,2025-April,8.0,6932.41
PROD_00135,2024-January,2.0,1089.52
PROD_00009,2024-January,15.0,19539.16
PROD_00061,2026-May,10.0,10307.4
PROD_00217,2025-May,3.0,1004.67
PROD_00182,2025-July,4.0,235.24
PROD_00197,2023-August,9.0,7709.74
PROD_00168,2025-November,5.0,3994.7300000000005
PROD_00246,2025-November,20.0,63657.89
PROD_00134,2024-April,14.0,16485.260000000002
PROD_00283,2026-January,7.0,3837.35
PROD_00237,2024-April,4.0,1268.73
PROD_00239,2024-January,4.0,1312.38
PROD_00019,2023-April,1.0,1453.23
PROD_00133,2023-April,5.0,12637.039999999999
PROD_00212,2025-August,3.0,2627.01
PROD_00265,2023-January,2.0,2967.1
PROD_00003,2023-January,17.0,25286.019999999997
PROD_00033,2025-May,14.0,27336.96
PROD_00168,2024-June,4.0,3134.86
PROD_00215,2023-March,6.0,14123.14
PROD_00181,2023-October,2.0,5027.32
PROD_00130,2023-October,7.0,2346.63
PROD_00032,2024-February,6.0,7239.75
PROD_00204,2024-July,1.0,7943.94
PROD_00149,2025-August,9.0,9280.23
PROD_00168,2024-December,4.0,3290.06
PROD_00116,2024-December,6.0,7637.879999999999
PROD_00086,2024-December,5.0,22460.230000000003
PROD_00002,2023-August,11.0,65027.86
PROD_00274,2023-August,2.0,516.38
PROD_00203,2025-May,13.0,11138.470000000001
PROD_00071,2023-May,15.0,15278.199999999999
PROD_00171,2025-May,9.0,16355.46
PROD_00174,2024-May,12.0,5079.52
PROD_00287,2023-May,5.0,6356.77
PROD_00028,2023-July,12.0,5509.530000000001
PROD_00126,2023-July,13.0,12071.130000000001
PROD_00051,2024-February,12.0,4112.360000000001
PROD_00205,2023-August,10.0,4010.5999999999995
PROD_00212,2023-August,19.0,16989.32
PROD_00201,2023-November,5.0,2175.33
PROD_00099,2025-November,12.0,5644.24
PROD_00238,2024-December,6.0,7886.9
PROD_00066,2026-January,6.0,2037.66
PROD_00203,2026-July,11.0,9061.92
PROD_00006,2026-March,7.0,7081.160000000001
PROD_00181,2025-August,8.0,20009.46
PROD_00058,2025-August,6.0,496.08
PROD_00048,2024-April,8.0,10867.9
PROD_00284,2024-August,4.0,1962.96
PROD_00186,2025-February,19.0,8042.75
PROD_00096,2023-August,6.0,16614.2
PROD_00125,2026-February,2.0,907.44
PROD_00266,2026-February,6.0,3339.78
PROD_00277,2024-October,9.0,8555.24
PROD_00276,2024-February,6.0,6486.32
PROD_00275,2023-August,6.0,2328.2
PROD_00230,2024-April,9.0,7476.950000000001
PROD_00264,2025-October,13.0,19788.57
PROD_00052,2025-May,4.0,12230.48
PROD_00119,2023-July,5.0,5963.450000000001
PROD_00300,2023-March,21.0,11890.77
PROD_00240,2026-July,5.0,1992.33
PROD_00252,2024-August,3.0,17772.01
PROD_00214,2026-June,2.0,2678.66
PROD_00234,2023-November,10.0,7220.4
PROD_00236,2026-March,3.0,347.15
PROD_00224,2023-June,5.0,8513.75
PROD_00039,2023-April,3.0,13619.34
PROD_00011,2025-March,12.0,24103.25
PROD_00082,2025-November,6.0,9346.46
PROD_00051,2023-May,14.0,4721.25
PROD_00037,2023-May,7.0,62454.5
PROD_00080,2023-April,1.0,3350.7
PROD_00006,2024-April,5.0,5101.42
PROD_00032,2024-April,1.0,1173.49
PROD_00152,2026-July,11.0,10717.550000000001
PROD_00077,2025-April,6.0,5712.1900000000005
PROD_00021,2025-April,3.0,24787.71
PROD_00237,2026-June,2.0,638.66
PROD_00233,2026-June,3.0,3104.76
PROD_00198,2024-June,17.0,14581.659999999998
PROD_00260,2025-April,7.0,7436.219999999999
PROD_00147,2026-February,8.0,7981.929999999999
PROD_00170,2025-January,5.0,4560.950000000001
PROD_00202,2024-November,7.0,12028.85
PROD_00083,2024-March,4.0,5036.0599999999995
PROD_00295,2024-February,12.0,16657.25
PROD_00267,2023-August,6.0,4547.25
PROD_00252,2024-February,5.0,28818.12
PROD_00095,2024-April,6.0,867.06
PROD_00055,2024-April,3.0,1778.91
PROD_00022,2026-March,9.0,2031.82
PROD_00227,2023-September,17.0,35149.880000000005
PROD_00025,2026-February,11.0,32847.369999999995
PROD_00187,2026-February,9.0,24708.76
PROD_00215,2025-December,8.0,19348.46
PROD_00300,2024-April,4.0,2290.5099999999998
PROD_00092,2024-February,10.0,10825.19
PROD_00127,2024-August,18.0,23600.460000000003
PROD_00173,2024-June,6.0,285.61
PROD_00221,2024-June,8.0,11319.76
PROD_00222,2025-March,7.0,11364.19
PROD_00285,2023-September,11.0,33084.57
PROD_00172,2023-August,16.0,24276.82
PROD_00168,2025-June,10.0,7807.779999999999
PROD_00161,2025-June,9.0,3716.66
PROD_00288,2026-March,11.0,23903.43
PROD_00236,2026-February,2.0,240.58
PROD_00261,2026-February,10.0,64130.86
PROD_00120,2024-September,4.0,1698.88
PROD_00215,2024-September,5.0,11811.26
PROD_00154,2025-August,9.0,27910.839999999997
PROD_00241,2025-August,7.0,6235.64
PROD_00191,2024-April,4.0,5787.6
PROD_00095,2024-August,20.0,2930.4300000000003
PROD_00213,2024-August,10.0,10168.800000000001
PROD_00019,2023-January,9.0,13352.189999999999
PROD_00265,2024-October,6.0,9442.83
PROD_00096,2024-October,11.0,31147.05
PROD_00227,2025-April,6.0,12173.619999999999
PROD_00032,2025-February,5.0,6261.68
PROD_00218,2024-May,3.0,7312.9400000000005
PROD_00169,2026-August,13.0,26980.36
PROD_00164,2024-November,2.0,548.52
PROD_00247,2024-November,12.0,2820.4399999999996
PROD_00222,2024-July,11.0,18317.559999999998
PROD_00195,2024-February,5.0,3145.99
PROD_00163,2024-November,2.0,14296.64
PROD_00142,2023-May,6.0,11390.58
PROD_00254,2023-May,13.0,10027.58
PROD_00022,2024-March,7.0,1580.36
PROD_00173,2023-February,4.0,189.12
PROD_00037,2023-October,9.0,79772.07
PROD_00177,2023-August,2.0,911.3
PROD_00168,2023-May,4.0,3181.1400000000003
PROD_00071,2023-April,1.0,1021.58
PROD_00294,2026-January,13.0,154528.81
PROD_00159,2024-January,7.0,6397.4
PROD_00170,2025-October,8.0,7426.299999999999
PROD_00031,2023-July,7.0,10434.62
PROD_00092,2025-July,3.0,3245.17
PROD_00088,2025-August,6.0,1094.62
PROD_00106,2025-September,13.0,6913.139999999999
PROD_00141,2025-December,14.0,23358.18
PROD_00197,2024-April,1.0,871.8
PROD_00007,2025-December,8.0,10535.439999999999
PROD_00066,2024-June,7.0,2300.0600000000004
PROD_00037,2023-January,12.0,106420.56999999999
PROD_00117,2023-January,8.0,1691.9
PROD_00227,2025-June,1.0,2158.06
PROD_00058,2024-November,5.0,411.61
PROD_00251,2026-June,7.0,8504.34
PROD_00214,2024-August,5.0,6600.009999999999
PROD_00143,2025-June,4.0,2254.68
PROD_00021,2024-April,5.0,39919.26
PROD_00176,2024-March,18.0,19604.08
PROD_00123,2026-April,8.0,3626.1200000000003
PROD_00034,2023-November,9.0,3894.22
PROD_00197,2023-November,17.0,14926.93
PROD_00034,2025-December,6.0,2698.81
PROD_00076,2023-June,8.0,6419.959999999999
PROD_00183,2023-June,12.0,146854.19999999998
PROD_00181,2025-July,7.0,17633.1
PROD_00023,2024-October,10.0,1579.82
PROD_00144,2024-October,3.0,1628.94
PROD_00042,2024-October,9.0,16472.28
PROD_00134,2024-October,11.0,13330.810000000001
PROD_00291,2023-June,3.0,2594.55
PROD_00095,2024-May,4.0,564.27
PROD_00068,2023-November,1.0,436.37
PROD_00078,2023-February,1.0,80.93
PROD_00272,2026-March,14.0,26978.59
PROD_00149,2025-March,5.0,5192.49
PROD_00141,2026-July,3.0,4962.17
PROD_00208,2025-March,15.0,7900.619999999999
PROD_00125,2023-September,10.0,4649.97
PROD_00226,2025-October,8.0,1867.71
PROD_00050,2023-July,8.0,8637.66
PROD_00200,2023-July,10.0,6441.86
PROD_00284,2024-March,21.0,10608.830000000002
PROD_00178,2023-November,6.0,5050.32
PROD_00092,2023-August,3.0,3291.54
PROD_00296,2025-October,13.0,16458.829999999998
PROD_00005,2025-August,2.0,4307.78
PROD_00163,2024-May,7.0,47746.340000000004
PROD_00263,2025-September,11.0,2615.44
PROD_00256,2026-August,4.0,9802.64
PROD_00175,2023-February,3.0,5406.54
PROD_00182,2023-May,21.0,1191.22
PROD_00230,2023-May,6.0,5136.84
PROD_00290,2026-August,2.0,191.04
PROD_00024,2026-August,4.0,3593.1099999999997
PROD_00133,2025-October,2.0,4935.8
PROD_00227,2025-August,1.0,2075.85
PROD_00256,2026-May,1.0,2344.43
PROD_00233,2024-August,10.0,10536.640000000001
PROD_00107,2024-August,8.0,4349.16
PROD_00030,2024-October,9.0,19562.57
PROD_00061,2024-November,9.0,9525.54
PROD_00041,2024-January,2.0,1396.75
PROD_00054,2023-October,5.0,29313.33
PROD_00144,2026-June,10.0,5517.68
PROD_00064,2023-November,8.0,17571.17
PROD_00182,2025-November,3.0,171.17
PROD_00017,2023-February,2.0,3782.54
PROD_00078,2025-October,9.0,729.9
PROD_00233,2026-January,5.0,5404.77
PROD_00034,2025-October,1.0,459.22
PROD_00017,2025-October,7.0,12882.66
PROD_00079,2024-September,6.0,8598.84
PROD_00280,2024-September,11.0,1450.23
PROD_00144,2023-August,5.0,2755.5099999999998
PROD_00253,2025-December,5.0,5092.18
PROD_00049,2026-May,2.0,2045.88
PROD_00225,2023-August,2.0,4701.1
PROD_00171,2023-January,5.0,8910.64
PROD_00111,2023-November,10.0,9632.14
PROD_00296,2024-December,11.0,14112.82
PROD_00026,2025-June,6.0,15192.32
PROD_00232,2024-May,13.0,19718.879999999997
PROD_00201,2023-September,4.0,1678.84
PROD_00068,2025-July,6.0,2602.88
PROD_00217,2023-May,5.0,1615.64
PROD_00240,2026-February,4.0,1682.22
PROD_00294,2026-March,18.0,213143.09999999998
PROD_00025,2024-December,1.0,2882.04
PROD_00245,2024-December,1.0,128.6
PROD_00055,2024-September,2.0,1216.76
PROD_00140,2023-October,2.0,1618.48
PROD_00175,2025-January,4.0,7273.62
PROD_00039,2023-September,5.0,25166.65
PROD_00283,2023-November,26.0,14146.18
PROD_00121,2024-December,3.0,3702.71
PROD_00242,2024-September,11.0,12142.869999999999
PROD_00222,2024-September,9.0,14362.310000000001
PROD_00092,2026-May,15.0,16914.489999999998
PROD_00296,2026-May,11.0,14173.970000000001
PROD_00151,2025-May,1.0,728.67
PROD_00260,2023-November,1.0,1108.41
PROD_00021,2024-February,4.0,32434.64
PROD_00243,2025-August,3.0,244.35000000000002
PROD_00206,2024-January,7.0,11320.67
PROD_00041,2025-May,11.0,7457.75
PROD_00233,2023-March,8.0,8064.58
PROD_00060,2023-March,8.0,20992.86
PROD_00083,2025-August,7.0,9020.24
PROD_00270,2023-February,3.0,6582.1
PROD_00006,2023-December,7.0,6892.299999999999
PROD_00087,2025-April,13.0,96234.57
PROD_00104,2025-April,11.0,34048.62
PROD_00189,2025-January,1.0,2082.61
PROD_00140,2025-January,14.0,11374.85
PROD_00266,2024-June,11.0,6487.38
PROD_00198,2024-July,10.0,8890.78
PROD_00047,2024-July,9.0,14832.779999999999
PROD_00192,2025-April,1.0,1322.28
PROD_00296,2025-April,3.0,3969.57
PROD_00099,2023-June,9.0,4165.8099999999995
PROD_00082,2025-October,11.0,17244.83
PROD_00158,2025-October,1.0,818.17
PROD_00110,2023-July,2.0,834.11
PROD_00078,2025-November,2.0,167.26
PROD_00259,2023-March,8.0,4774.219999999999
PROD_00052,2024-January,8.0,22987.28
PROD_00108,2024-January,5.0,195.96
PROD_00266,2025-March,1.0,578.4
PROD_00139,2025-March,7.0,207.3
PROD_00001,2024-January,3.0,3834.54
PROD_00027,2023-September,6.0,8371.56
PROD_00274,2023-May,12.0,3168.13
PROD_00097,2024-September,4.0,21002.51
PROD_00210,2024-November,3.0,1384.56
PROD_00234,2023-February,6.0,4388.04
PROD_00157,2023-June,13.0,41662.55
PROD_00070,2025-September,5.0,15502.73
PROD_00124,2025-August,2.0,3643.1
PROD_00132,2025-March,7.0,1075.09
PROD_00113,2025-August,14.0,761.29
PROD_00268,2024-May,7.0,11387.73
PROD_00292,2025-December,6.0,11371.26
PROD_00031,2023-December,18.0,26868.9
PROD_00042,2023-December,23.0,41535.63
PROD_00231,2024-August,4.0,11949.939999999999
PROD_00160,2025-April,3.0,9118.59
PROD_00088,2024-July,1.0,170.75
PROD_00034,2025-June,10.0,4313.75
PROD_00258,2025-June,6.0,5738.68
PROD_00256,2026-April,11.0,25788.54
PROD_00178,2024-August,6.0,5005.55
PROD_00101,2024-August,18.0,21089.690000000002
PROD_00291,2026-May,1.0,834.68
PROD_00188,2026-August,1.0,323.43
PROD_00074,2024-September,4.0,5998.18
PROD_00207,2025-December,14.0,82590.2
PROD_00063,2024-March,13.0,11003.53
PROD_00211,2023-November,6.0,9646.92
PROD_00189,2026-February,3.0,6253.92
PROD_00198,2025-October,8.0,6895.66
PROD_00073,2024-April,2.0,718.3399999999999
PROD_00257,2026-March,2.0,4663.6
PROD_00181,2023-March,5.0,12900.85
PROD_00227,2023-March,5.0,10092.55
PROD_00072,2023-March,9.0,5366.91
PROD_00041,2025-February,5.0,3393.83
PROD_00192,2025-February,21.0,26624.379999999997
PROD_00009,2025-August,1.0,1351.56
PROD_00148,2023-May,9.0,7333.039999999999
PROD_00210,2024-May,15.0,7361.0
PROD_00233,2024-May,3.0,3129.75
PROD_00280,2024-April,1.0,133.82
PROD_00279,2024-December,10.0,7100.4
PROD_00237,2023-February,9.0,2742.6099999999997
PROD_00064,2026-June,5.0,11318.8
PROD_00152,2023-January,6.0,5879.25
PROD_00228,2023-March,24.0,115805.31000000001
PROD_00140,2023-August,4.0,3294.07
PROD_00242,2026-June,7.0,7897.05
PROD_00165,2024-April,9.0,10557.16
PROD_00147,2024-September,2.0,1979.81
PROD_00048,2024-January,11.0,14777.7
PROD_00124,2024-August,2.0,3499.18
PROD_00085,2026-February,11.0,7738.950000000001
PROD_00140,2025-July,7.0,5517.6900000000005
PROD_00174,2024-November,15.0,6385.94
PROD_00239,2024-April,6.0,1874.16
PROD_00097,2023-August,7.0,35292.39
PROD_00298,2023-May,9.0,32064.43
PROD_00022,2025-June,1.0,222.07
PROD_00040,2025-June,13.0,6126.33
PROD_00153,2026-April,5.0,3167.1099999999997
PROD_00183,2026-February,2.0,22916.06
PROD_00165,2025-June,3.0,3311.46
PROD_00083,2024-May,10.0,12739.34
PROD_00131,2023-November,4.0,3728.6
PROD_00177,2025-February,5.0,2223.29
PROD_00126,2025-February,5.0,4664.3
PROD_00028,2024-January,5.0,2361.0
PROD_00202,2025-January,13.0,22281.879999999997
PROD_00242,2025-January,1.0,1084.12
PROD_00158,2026-February,11.0,9912.06
PROD_00210,2026-January,4.0,1902.6000000000001
PROD_00256,2023-March,26.0,60565.600000000006
PROD_00170,2024-May,5.0,4493.28
PROD_00093,2024-October,3.0,1352.04
PROD_00238,2025-May,8.0,10430.909999999998
PROD_00014,2024-April,15.0,4654.13
PROD_00218,2024-April,1.0,2413.09
PROD_00048,2025-March,2.0,2785.31
PROD_00176,2026-May,5.0,5660.2699999999995
PROD_00129,2024-August,5.0,50380.42
PROD_00037,2024-August,18.0,155764.8
PROD_00276,2025-August,15.0,16478.28
PROD_00268,2024-September,7.0,11225.009999999998
PROD_00152,2025-June,20.0,19764.04
PROD_00198,2026-March,15.0,12905.540000000003
PROD_00294,2025-September,12.0,140964.21
PROD_00222,2026-May,1.0,1608.69
PROD_00101,2024-June,5.0,6092.25
PROD_00109,2024-August,3.0,6123.8099999999995
PROD_00296,2025-January,13.0,16999.16
PROD_00146,2024-December,4.0,1175.8
PROD_00051,2023-October,4.0,1304.56
PROD_00232,2025-September,3.0,4507.01
PROD_00215,2026-May,9.0,21061.53
PROD_00279,2026-March,20.0,14123.57
PROD_00075,2025-June,15.0,21391.54
PROD_00220,2025-September,7.0,14100.400000000001
PROD_00159,2024-April,12.0,10753.14
PROD_00125,2025-February,10.0,4359.23
PROD_00101,2026-May,4.0,4656.860000000001
PROD_00219,2023-June,10.0,1415.16
PROD_00285,2025-December,6.0,18274.989999999998
PROD_00026,2026-June,12.0,30628.589999999997
PROD_00133,2026-June,9.0,21755.32
PROD_00180,2025-July,3.0,1562.19
PROD_00084,2024-July,1.0,1115.87
PROD_00278,2026-April,9.0,19057.780000000002
PROD_00179,2026-April,12.0,22356.53
PROD_00109,2023-May,4.0,8250.96
PROD_00284,2025-May,6.0,3023.46
PROD_00158,2023-June,9.0,7884.02
PROD_00215,2026-February,1.0,2494.72
PROD_00287,2024-November,22.0,27825.100000000002
PROD_00067,2024-March,3.0,3485.6800000000003
PROD_00109,2024-March,14.0,28671.69
PROD_00128,2023-January,2.0,2043.94
PROD_00213,2023-December,3.0,2918.69
PROD_00230,2025-July,3.0,2652.7200000000003
PROD_00134,2024-January,2.0,2298.1
PROD_00266,2025-June,17.0,9826.11
PROD_00246,2025-September,3.0,9449.5
PROD_00031,2025-February,2.0,3056.6
PROD_00192,2024-March,5.0,6463.92
PROD_00243,2024-January,8.0,646.5799999999999
PROD_00274,2025-September,8.0,2109.1499999999996
PROD_00260,2025-July,8.0,9192.460000000001
PROD_00053,2025-February,4.0,17191.88
PROD_00133,2025-February,13.0,31589.149999999998
PROD_00082,2023-January,7.0,10243.17
PROD_00026,2025-September,4.0,9842.24
PROD_00216,2023-July,5.0,3391.06
PROD_00223,2024-August,7.0,16347.21
PROD_00037,2024-February,8.0,71757.76
PROD_00237,2024-February,9.0,2829.57
PROD_00174,2024-August,3.0,1314.78
PROD_00148,2023-June,9.0,7247.64
PROD_00034,2024-February,11.0,4776.51
PROD_00143,2026-June,1.0,525.85
PROD_00163,2023-April,2.0,13984.17
PROD_00078,2023-October,7.0,549.71
PROD_00160,2024-October,6.0,18799.01
PROD_00160,2024-November,11.0,34325.99
PROD_00196,2025-May,15.0,5914.64
PROD_00140,2025-May,4.0,3387.71
PROD_00179,2024-January,6.0,11372.16
PROD_00061,2023-November,1.0,1037.82
PROD_00258,2025-September,4.0,3900.8
PROD_00119,2026-April,10.0,11679.86
PROD_00006,2026-January,13.0,13136.26
PROD_00193,2023-June,5.0,4459.58
PROD_00184,2023-June,6.0,30879.809999999998
PROD_00191,2024-February,3.0,4269.62
PROD_00155,2024-June,2.0,11191.0
PROD_00001,2024-June,5.0,6324.620000000001
PROD_00074,2023-February,14.0,20266.46
PROD_00254,2026-March,1.0,783.99
PROD_00296,2025-February,7.0,9336.39
PROD_00127,2025-February,2.0,2680.29
PROD_00128,2024-April,14.0,14387.82
PROD_00065,2025-April,5.0,2895.85
PROD_00193,2025-October,30.0,26169.84
PROD_00257,2023-August,15.0,34535.66
PROD_00077,2025-August,6.0,5585.43
PROD_00210,2026-June,8.0,3703.8
PROD_00223,2024-April,7.0,15904.56
PROD_00215,2024-July,6.0,14434.44
PROD_00072,2025-September,6.0,3319.7999999999997
PROD_00100,2023-December,5.0,3065.87
PROD_00126,2024-February,2.0,1916.14
PROD_00092,2023-May,6.0,6380.3
PROD_00180,2023-May,6.0,2991.04
PROD_00159,2024-November,11.0,9945.130000000001
PROD_00155,2023-July,5.0,29074.01
PROD_00065,2026-January,2.0,1183.56
PROD_00012,2024-March,5.0,2665.07
PROD_00134,2026-March,3.0,3459.6400000000003
PROD_00147,2023-December,7.0,6897.16
PROD_00042,2023-April,6.0,11159.94
PROD_00173,2025-October,7.0,340.02
PROD_00217,2025-October,7.0,2288.2
PROD_00190,2025-March,4.0,3769.64
PROD_00274,2023-January,1.0,263.9
PROD_00201,2026-January,11.0,4742.61
PROD_00196,2026-March,6.0,2442.84
PROD_00200,2024-October,8.0,5113.52
PROD_00207,2024-October,11.0,62791.09999999999
PROD_00234,2025-January,9.0,6541.99
PROD_00113,2024-September,1.0,54.17
PROD_00131,2024-September,3.0,2739.08
PROD_00217,2024-February,8.0,2595.96
PROD_00126,2023-April,5.0,4621.9
PROD_00113,2026-January,5.0,269.75
PROD_00147,2024-March,12.0,11691.349999999999
PROD_00001,2024-December,2.0,2462.72
PROD_00105,2026-March,3.0,12158.65
PROD_00036,2024-November,6.0,22462.8
PROD_00256,2023-September,17.0,39537.95
PROD_00178,2025-February,6.0,5099.16
PROD_00199,2023-January,13.0,5897.240000000001
PROD_00021,2025-March,5.0,40614.42
PROD_00151,2024-April,12.0,8722.8
PROD_00145,2023-November,7.0,59109.32
PROD_00299,2026-January,4.0,898.04
PROD_00149,2025-July,9.0,9276.22
PROD_00053,2024-May,17.0,74896.73
PROD_00256,2025-August,13.0,31274.83
PROD_00008,2023-May,13.0,42645.38
PROD_00144,2024-February,6.0,3187.6800000000003
PROD_00021,2025-July,15.0,126153.72
PROD_00144,2024-December,4.0,2179.4
PROD_00099,2025-June,3.0,1388.6399999999999
PROD_00147,2026-August,7.0,7007.93
PROD_00128,2025-October,11.0,11570.79
PROD_00146,2026-March,13.0,3790.34
PROD_00035,2025-July,4.0,4350.48
PROD_00033,2023-October,12.0,23135.93
PROD_00190,2025-November,7.0,6261.62
PROD_00169,2024-December,11.0,22530.05
PROD_00103,2023-November,8.0,6623.38
PROD_00243,2025-June,20.0,1681.79
PROD_00036,2024-July,3.0,10888.380000000001
PROD_00266,2024-December,5.0,2769.45
PROD_00012,2026-February,16.0,8591.42
PROD_00078,2023-June,13.0,1071.45
PROD_00272,2023-June,3.0,5697.450000000001
PROD_00066,2023-July,9.0,3104.96
PROD_00195,2026-January,7.0,4455.1900000000005
PROD_00121,2026-March,9.0,11434.76
PROD_00009,2024-December,5.0,6672.55
PROD_00210,2023-March,12.0,5732.610000000001
PROD_00114,2026-February,1.0,852.92
PROD_00224,2026-February,10.0,17798.04
PROD_00004,2023-March,8.0,17413.559999999998
PROD_00241,2023-April,14.0,12705.05
PROD_00289,2024-September,8.0,22029.78
PROD_00187,2024-September,10.0,27035.83
PROD_00035,2025-December,6.0,6569.74
PROD_00161,2026-May,6.0,2520.0
PROD_00262,2023-May,19.0,14779.51
PROD_00108,2023-July,12.0,472.35
PROD_00284,2025-October,10.0,5192.73
PROD_00296,2025-March,1.0,1321.95
PROD_00247,2025-March,3.0,696.51
PROD_00220,2025-January,16.0,31222.059999999998
PROD_00178,2025-January,15.0,12464.119999999999
PROD_00002,2023-April,2.0,12002.16
PROD_00192,2025-June,2.0,2548.74
PROD_00127,2023-September,1.0,1318.95
PROD_00066,2023-September,1.0,332.21
PROD_00198,2024-October,1.0,804.28
PROD_00161,2024-October,4.0,1571.87
PROD_00041,2025-March,13.0,8829.28
PROD_00049,2025-March,5.0,4926.58
PROD_00235,2025-March,3.0,347.75
PROD_00156,2024-September,5.0,742.74
PROD_00035,2024-August,10.0,10821.14
PROD_00288,2026-February,8.0,18721.08
PROD_00253,2023-November,5.0,5114.65
PROD_00122,2025-June,1.0,211.23
PROD_00111,2025-June,10.0,9617.48
PROD_00210,2025-June,9.0,4384.86
PROD_00084,2026-June,4.0,4264.47
PROD_00253,2023-January,13.0,13668.880000000001
PROD_00112,2023-August,20.0,13161.049999999997
PROD_00128,2024-May,8.0,8512.75
PROD_00222,2025-October,6.0,9657.84
PROD_00140,2025-September,15.0,11800.919999999998
PROD_00144,2023-September,8.0,4247.66
PROD_00128,2025-May,4.0,4142.57
PROD_00155,2023-December,3.0,17425.67
PROD_00131,2025-February,5.0,4627.099999999999
PROD_00101,2025-August,19.0,22048.07
PROD_00261,2025-August,8.0,51196.65
PROD_00243,2023-May,7.0,565.8299999999999
PROD_00140,2023-March,4.0,3233.5
PROD_00162,2023-March,16.0,74868.87
PROD_00061,2024-February,3.0,3053.51
PROD_00300,2024-January,3.0,1690.08
PROD_00129,2024-May,4.0,40115.96
PROD_00129,2023-November,3.0,31414.32
PROD_00150,2023-November,9.0,13694.86
PROD_00081,2025-June,16.0,23049.489999999998
PROD_00100,2023-September,2.0,1140.73
PROD_00208,2026-March,4.0,2138.52
PROD_00223,2026-March,6.0,13804.289999999999
PROD_00131,2026-June,2.0,1910.82
PROD_00249,2024-February,3.0,4856.22
PROD_00295,2024-March,4.0,5604.08
PROD_00005,2024-April,4.0,8203.72
PROD_00022,2024-September,12.0,2702.49
PROD_00223,2026-May,18.0,42328.020000000004
PROD_00248,2023-May,13.0,8657.64
PROD_00095,2025-November,6.0,839.93
PROD_00256,2025-November,4.0,8931.44
PROD_00233,2024-December,2.0,2091.4
PROD_00210,2024-December,2.0,947.72
PROD_00225,2024-November,5.0,11679.13
PROD_00179,2024-November,5.0,9257.93
PROD_00155,2023-August,3.0,16817.1
PROD_00180,2026-January,5.0,2464.38
PROD_00245,2026-January,7.0,914.5500000000001
PROD_00041,2025-November,2.0,1441.36
PROD_00208,2025-May,8.0,4098.32
PROD_00291,2023-March,1.0,894.54
PROD_00136,2024-September,6.0,17224.24
PROD_00015,2026-August,9.0,4664.49
PROD_00272,2026-August,7.0,13219.51
PROD_00079,2026-August,5.0,7131.599999999999
PROD_00037,2025-November,11.0,96638.79
PROD_00269,2025-March,12.0,16135.930000000002
PROD_00035,2025-October,12.0,12876.34
PROD_00143,2026-February,1.0,522.05
PROD_00255,2023-July,1.0,2170.71
PROD_00029,2023-April,5.0,59278.4
